地震時間,規模,深度
2000,3.33,31.26
2000,3.32,61.5
2000,2.81,15.55
2000,2.4,7.51
2000,2.61,7.02
2000,1.98,8.07
2000,1.79,13.4
2000,2.1,12.58
2000,2.23,8.45
2000,2.27,24.81
2000,2.3,9.85
2000,1.9,14
2000,2.09,5.93
2000,2.1,8.92
2000,2.17,17.46
2000,1.8,13.99
2000,2.57,15.62
2000,2.01,4.02
2000,2.6,20.44
2000,2.1,5.64
2000,2.37,13.55
2000,2.55,66.68
2000,1.83,15.24
2000,2.23,16.04
2000,1.75,18.48
2000,2.05,19.51
2000,2.33,25.92
2000,2.02,20.34
2000,2.04,16.52
2000,2.29,9.07
2000,2.26,9.85
2000,1.76,11.23
2000,2.48,16
2000,3.18,9.79
2000,1.58,3.16
2000,1.94,10.24
2000,2.23,15.05
2000,1.79,11.79
2000,2.55,8.76
2000,1.95,7.48
2000,3.68,5.96
2000,2.29,12.67
2000,2.81,9.16
2000,3.12,10.86
2000,2.45,8.85
2000,3.58,25.32
2000,4.63,8.69
2000,2.38,15.48
2000,2.13,12.27
2000,2.12,9.21
2000,2.43,15.16
2000,3.18,119.03
2000,2.37,10.15
2000,2.06,16.45
2000,2.77,15.17
2000,1.99,10.35
2000,2.78,5.93
2000,1.73,16.56
2000,1.49,10.62
2000,2.34,10.97
2000,1.87,15.36
2000,2.11,9.41
2000,3.22,4.98
2000,2.45,12.25
2000,2.38,9.16
2000,2.04,7.52
2000,2.8,6.42
2000,2.53,15
2000,2.12,14.99
2000,2.4,72.17
2000,1.99,6.41
2000,1.84,13.91
2000,1.87,8.44
2000,2.34,7.71
2000,3.29,8.96
2000,2.35,15.11
2000,2.16,10.89
2000,1.45,16.04
2000,2.27,11.69
2000,2.16,6.01
2000,2.75,40.04
2000,1.5,22.89
2000,1.41,6.23
2000,2.21,30
2000,2.13,12.76
2000,2.89,10.49
2000,2.12,14.37
2000,2.32,7.94
2000,2.65,46.35
2000,3.16,6.94
2000,2.5,5
2000,1.73,11.21
2000,2.56,6.93
2000,1.99,6.76
2000,3.03,37.14
2000,2.58,12.33
2000,1.99,4.07
2000,2.54,4.75
2000,2,4.02
2000,1.97,5.44
2000,2.23,20.27
2000,2.09,9.23
2000,3.04,1.06
2000,3.62,7.96
2000,3.58,46.38
2000,3.14,53.04
2000,1.79,17.89
2000,2.92,6
2000,1.65,18.64
2000,1.7,7.2
2000,2.86,3.61
2000,2.05,17.46
2000,1.95,13.83
2000,2.54,18.32
2000,1.94,7.94
2000,1.83,14.75
2000,2.32,17.97
2000,1.72,13.31
2000,2.35,46.57
2000,2.12,8.83
2000,2.28,9.69
2000,2.07,21.48
2000,2.3,15.03
2000,1.97,11.82
2000,1.43,15.39
2000,2.9,98.85
2000,2.42,3.84
2000,2.29,5.32
2000,2.12,11.77
2000,2.28,9.62
2000,2.45,29.11
2000,1.79,13.49
2000,2.86,8.55
2000,2.64,7.95
2000,2.05,10.76
2000,1.59,11.34
2000,2.68,14.65
2000,3.28,219.45
2000,3.31,19.38
2000,2.87,8.05
2000,2.06,12.06
2000,1.83,7.01
2000,2.09,12
2000,2.81,10.25
2000,2.96,12.7
2000,1.63,5
2000,3.2,2.33
2000,2.25,13.55
2000,3.25,7.84
2000,2.2,28.48
2000,2.32,12.21
2000,1.76,17.77
2000,2.25,9.45
2000,2.18,8.3
2000,3.1,69.77
2000,2.29,10.79
2000,1.77,25.23
2000,2.02,8.25
2000,1.91,4.18
2000,2.86,8.67
2000,2.28,14.08
2000,3.41,106.65
2000,3.28,124.87
2000,2.72,33.95
2000,2.24,7.4
2000,2.34,6.49
2000,2.37,11.16
2000,1.63,4.55
2000,1.72,20.55
2000,2.55,17.55
2000,3.12,28.59
2000,2.35,30.41
2000,2.81,27.49
2000,2.12,13.37
2000,2.89,18.94
2000,2.18,9.99
2000,1.72,10.07
2000,2.28,11.27
2000,4.7,17.09
2000,2.32,33.49
2000,2.78,15.57
2000,3.39,9.96
2000,1.42,1.15
2000,2.29,11.43
2000,2.09,11.55
2000,1.73,7.1
2000,1.45,18.87
2000,2.69,8.32
2000,2.07,10.49
2000,2.81,10.04
2000,2.18,11.15
2000,2.25,0.72
2000,1.52,3.2
2000,3.04,7.63
2000,2.1,6.22
2000,2.45,3.86
2000,2.34,44.3
2000,1.33,19.42
2000,1.44,10.21
2000,1.9,8.39
2000,2.16,31.57
2000,2.48,22.73
2000,2.14,22.08
2000,2.48,22.48
2000,3.37,4.34
2000,2.59,13.6
2000,2.19,3.14
2000,2.16,14.88
2000,1.67,9.73
2000,1.75,22.03
2000,1.24,18.1
2000,2.4,10.69
2000,4.34,15.86
2000,2.97,11.16
2000,2.38,15.61
2000,2.44,6.88
2000,2.41,16.13
2000,1.94,17.75
2000,2.15,31.2
2000,1.59,10.1
2000,1.63,18.52
2000,1.4,8.91
2000,2.5,15.69
2000,1.55,9.91
2000,1.34,1.5
2000,1.46,1.8
2000,2.58,8.85
2000,2.53,18.49
2000,2.35,5.25
2000,2.33,61.48
2000,1.66,8.57
2000,1.55,9.58
2000,3.4,15.06
2000,2.09,1.78
2000,1.64,10.88
2000,2.39,16.8
2000,2.02,4.41
2000,2.48,16.2
2000,4.16,16.12
2000,3.35,4.92
2000,2.21,39.72
2000,1.8,4.14
2000,1.62,6.78
2000,2.17,9.57
2000,4.77,24.54
2000,2.14,8
2000,2.54,6.72
2000,2.21,14.72
2000,2.31,7.39
2000,2.04,25.64
2000,2.28,17.21
2000,2.11,31.18
2000,3.58,24.05
2000,2.14,13.77
2000,2.74,22.12
2000,1.84,7.68
2000,2.19,20.79
2000,2.81,12.7
2000,2.1,17.63
2000,3.07,4.03
2000,1.84,11.85
2000,2.4,14.79
2000,2.92,21.85
2000,2.26,26.53
2000,2.37,31.77
2000,2.22,15.74
2000,2.2,15.83
2000,2.01,6.94
2000,2.4,5.01
2000,2.88,20.36
2000,2.46,11.41
2000,2.79,8.08
2000,3.93,85.85
2000,2.5,9.18
2000,3.99,79.15
2000,2.91,25.54
2000,2.37,6.95
2000,3.45,16.76
2000,1.38,14.85
2000,2.43,8.02
2000,2.49,10.49
2000,2.31,15.6
2000,1.81,14.2
2000,2.23,16.45
2000,1.88,37.75
2000,2.25,15.89
2000,2.07,17.89
2000,1.66,15.22
2000,1.83,15.04
2000,2.71,9.2
2000,3.13,6.75
2000,2.42,6.07
2000,2.08,19.31
2000,1.98,19.19
2000,2.09,15.15
2000,2.18,8.47
2000,2.78,42.28
2000,2.34,28.77
2000,1.96,10.79
2000,2.21,17.8
2000,2.35,7.91
2000,2.54,39.17
2000,2.37,21.82
2000,2.16,10.8
2000,1.89,21.01
2000,1.86,19.8
2000,2.51,32.41
2000,2.23,13.37
2000,2.12,10.45
2000,3.06,4.34
2000,1.99,18.77
2000,3.16,30.48
2000,2.35,6.55
2000,2.43,68.73
2000,2.11,5.66
2000,2.49,7.74
2000,2.31,6.9
2000,2.5,10.95
2000,1.93,14
2000,1.86,15.01
2000,2.55,11.01
2000,3.08,10.27
2000,2.37,26.08
2000,1.32,7.23
2000,1.9,17.48
2000,1.75,15.69
2000,1.26,20.07
2000,2.66,12.45
2000,2.08,13.12
2000,2.99,3.04
2000,1.8,24.21
2000,2.67,8.26
2000,1.84,19.17
2000,2.49,14.29
2000,2.27,15.45
2000,2.25,22.3
2000,1.65,21.03
2000,2.12,21.63
2000,1.29,0.99
2000,2.12,14.86
2000,2.3,69.58
2000,2.36,2.98
2000,1.53,6.46
2000,2.18,12.12
2000,2.73,13.6
2000,2.78,7.79
2000,1.58,14.91
2000,2.66,9.24
2000,2.33,2.57
2000,3.12,21.74
2000,1.95,15.22
2000,2.36,7.42
2000,2.99,0.79
2000,2.89,6.72
2000,2.1,13.6
2000,1.88,2.39
2000,2.56,9.7
2000,2.97,2.88
2000,2.29,4.6
2000,2.61,11.91
2000,2.04,17.13
2000,1.72,6.38
2000,3.23,104.05
2000,1.54,10.3
2000,1.76,8.2
2000,2.41,10.67
2000,2.18,13.41
2000,1.75,13.12
2000,2.27,15.64
2000,2.19,16.02
2000,1.8,16.57
2000,2.47,24.99
2000,1.91,11.08
2000,2.41,11.45
2000,2.46,10.03
2000,2.44,7.04
2000,2.03,22.38
2000,3.14,3.8
2000,2.96,4.62
2000,2.31,6.09
2000,2.29,12.44
2000,1.44,12.38
2000,2.49,13.75
2000,2.48,10.08
2000,1.44,19.18
2000,2.07,11.39
2000,2.29,10.82
2000,2.21,10.75
2000,2.72,10
2000,1.86,5.07
2000,1.37,11.02
2000,1.87,16.77
2000,1.92,22.9
2000,3.15,32.17
2000,1.38,14.39
2000,1.47,7.88
2000,1.79,5.63
2000,1.57,12.74
2000,1.83,7.06
2000,3.38,109.88
2000,2.1,11.58
2000,1.37,21.06
2000,2.24,10.61
2000,2.43,4.92
2000,1.4,10.63
2000,1.69,24.63
2000,1.62,8.04
2000,2.55,10.73
2000,1.72,11.82
2000,1.73,7.61
2000,2.27,15.62
2000,1.64,19.33
2000,2.31,8.95
2000,1.55,20.59
2000,1.84,13.45
2000,2.18,2.98
2000,1.69,14.33
2000,1.76,17.15
2000,2.36,20.57
2000,2.3,11.24
2000,2.5,76.79
2000,2.29,13.16
2000,1.74,7.6
2000,2.88,6.92
2000,2.29,8.34
2000,1.72,10.61
2000,1.38,6.01
2000,3.25,16.27
2000,2.22,15.49
2000,2.24,15.46
2000,2.58,16.73
2000,2.48,14.48
2000,1.75,19.2
2000,2,12.67
2000,1.58,12.6
2000,1.89,10.63
2000,2.97,6.6
2000,1.66,7.7
2000,2.03,9.76
2000,2.27,10.35
2000,2.29,7.67
2000,2.48,11.17
2000,2.32,2.48
2000,2.37,5.95
2000,4,7.96
2000,1.48,19.14
2000,2.15,6.08
2000,2.14,19.23
2000,2.23,13.04
2000,4.04,10.42
2000,2.29,9.5
2000,2.25,14.52
2000,2.12,6.24
2000,2.19,13.18
2000,2.17,7.11
2000,2.18,15.24
2000,1.98,11.97
2000,2.74,8.48
2000,2.82,12.66
2000,1.97,9.39
2000,3.18,44.45
2000,1.4,5.02
2000,2.16,11.37
2000,2.1,8.51
2000,2.27,5.47
2000,1.83,10.21
2000,3.12,20.33
2000,2.61,68.84
2000,2.65,7.63
2000,2.31,2.31
2000,3.09,7.48
2000,3.29,8.83
2000,1.86,23.33
2000,2.81,10.34
2000,2.11,12.71
2000,2.42,18.92
2000,2.94,5.79
2000,1.71,12.37
2000,2.78,18.55
2000,1.74,8.05
2000,1.78,9.05
2000,2.91,22.74
2000,2.64,9.88
2000,2.04,11.09
2000,1.44,18.33
2000,1.93,11.12
2000,2.76,8.88
2000,3.76,75.24
2000,2.29,26.71
2000,1.51,14.62
2000,2.92,12.28
2000,2.24,16.91
2000,3.01,7.46
2000,1.37,17.79
2000,1.91,14.85
2000,2.06,13.68
2000,2.03,12.46
2000,2.41,14.69
2000,2.34,66.37
2000,3.27,7.05
2000,2.43,58.48
2000,2.09,7.31
2000,2.11,9.27
2000,2.22,8.76
2000,1.67,10.03
2000,2.42,10.59
2000,2.23,9.81
2000,2.91,13.61
2000,2.87,77.78
2000,1.6,12.51
2000,2.04,7.42
2000,3.24,63.2
2000,1.64,11.69
2000,2.35,11.98
2000,2.39,8.22
2000,2.84,9.16
2000,2.02,4.81
2000,3.15,7.4
2000,2,11.19
2000,2.55,16.78
2000,2.17,14.53
2000,2.62,80.27
2000,1.35,8.03
2000,2.33,7.17
2000,2.21,13.46
2000,2.19,9.07
2000,1.62,6.61
2000,1.78,9.53
2000,1.73,6.21
2000,1.5,6.9
2000,2,10.56
2000,2.19,7.4
2000,1.9,11.17
2000,1.75,13.63
2000,2.92,1.93
2000,1.57,10.65
2000,1.96,7.15
2000,2.09,14.01
2000,2.41,11.64
2000,2.06,7.44
2000,1.28,18.48
2000,1.99,9.95
2000,2.45,38.72
2000,1.46,2.58
2000,1.64,6.72
2000,1.59,8.51
2000,1.78,12.66
2000,1.57,5.37
2000,1.99,9.58
2000,2.69,12.69
2000,2.07,12.44
2000,2.52,16.49
2000,2.84,15.44
2000,2.15,10.75
2000,2.2,13.17
2000,2.93,11.37
2000,1.92,7.06
2000,2.22,9.05
2000,1.6,9.23
2000,2.78,74.75
2000,1.79,26.63
2000,2.24,13.08
2000,2.32,9.91
2000,1.74,18.47
2000,4.03,140.26
2000,1.68,6.45
2000,1.85,24.55
2000,1.95,10.12
2000,1.5,9.52
2000,2.08,12.37
2000,2.16,12.22
2000,1.96,13.72
2000,2.65,24.86
2000,2.81,58.54
2000,2.85,7.93
2000,1.74,7.47
2000,2.82,8.36
2000,2.81,5.77
2000,1.78,12.46
2000,2.33,13.82
2000,1.73,11.86
2000,2.38,6.5
2000,2.35,11.33
2000,1.37,6.78
2000,3.15,2.1
2000,2.28,5.74
2000,1.59,7.18
2000,1.43,8.54
2000,2.22,26.22
2000,2.04,7.58
2000,2.31,65.79
2000,2.02,7.78
2000,2.67,17.55
2000,2.34,2.38
2000,2.34,89.78
2000,2.3,4.2
2000,2.75,21.15
2000,2.1,5.59
2000,2.31,7.38
2000,2.48,26.02
2000,2.17,12.46
2000,2.02,9.69
2000,2,6.08
2000,2.25,13.91
2000,2.16,24.83
2000,2.01,4.21
2000,2.68,12.5
2000,2.8,5.18
2000,2,20.33
2000,2.39,14.68
2000,2.2,47.14
2000,2.44,32.76
2000,2.53,2.64
2000,2.63,13.58
2000,1.64,6.4
2000,2.7,17.25
2000,2.16,12.76
2000,1.88,6.41
2000,2.51,6.11
2000,2.07,8.97
2000,2.19,11.55
2000,2,6.71
2000,1.46,8.08
2000,2.49,11.49
2000,1.91,12.62
2000,2.26,18.92
2000,1.51,15.16
2000,1.56,10.93
2000,2.18,10.16
2000,2.43,26.85
2000,2.22,30.53
2000,3.2,16.87
2000,2.15,16.12
2000,1.93,14.24
2000,1.67,12.37
2000,2.07,13.92
2000,1.9,16.27
2000,1.81,6.17
2000,2.71,7.56
2000,2,6.88
2000,2.44,9.76
2000,1.8,1.99
2000,2.3,7.88
2000,2.25,13.72
2000,2.05,11.91
2000,2.37,10.32
2000,2.1,12.76
2000,1.65,14.49
2000,2.59,4.17
2000,3.09,87.5
2000,2.37,7.56
2000,1.8,16.32
2000,2.82,65.13
2000,1.58,16.62
2000,1.44,17.45
2000,1.74,21.6
2000,1.67,12.43
2000,2.4,31.59
2000,2.18,7.55
2000,2.25,5.31
2000,1.48,9.88
2000,2.36,6.77
2000,1.72,7.18
2000,1.78,5.61
2000,2.16,13.62
2000,1.59,4.79
2000,1.61,15.16
2000,1.57,18.55
2000,1.99,5.85
2000,2.33,10.67
2000,2.14,8.31
2000,2.35,4.79
2000,2.18,6.04
2000,3.86,5.9
2000,2.18,14.27
2000,2.22,15.98
2000,1.97,21.99
2000,1.39,17.45
2000,1.82,11.21
2000,2.07,17.47
2000,1.8,15.67
2000,3.7,14.84
2000,1.91,8.58
2000,2.22,13.77
2000,2.18,4.75
2000,1.83,15.13
2000,2.19,9.32
2000,2.18,10.22
2000,2.13,11.29
2000,1.76,8.66
2000,1.93,9.15
2000,2.13,15.85
2000,2.08,8.11
2000,1.95,7.23
2000,2.24,14.95
2000,1.45,17.61
2000,1.68,17.77
2000,1.6,8.57
2000,2.14,10.71
2000,1.92,10.14
2000,1.97,11.24
2000,2.74,12.66
2000,2.03,11.04
2000,1.82,9.94
2000,2.06,11.41
2000,1.96,19.63
2000,1.54,18.17
2000,1.92,12.08
2000,1.58,16.85
2000,1.83,13.98
2000,2.33,28.45
2000,1.43,19.24
2000,1.34,19.75
2000,1.32,8.34
2000,2.47,10.24
2000,2.31,11.77
2000,1.61,14.39
2000,1.83,14.03
2000,1.51,17.52
2000,2.14,16.55
2000,1.58,19.35
2000,1.48,17.87
2000,1.53,14.53
2000,1.69,15.35
2000,2.26,10.12
2000,3,11.06
2000,2.55,15.2
2000,2.31,11
2000,2.85,4.82
2000,1.79,13.92
2000,2.23,4.6
2000,1.77,13.95
2000,2.15,8.6
2000,1.95,8.95
2000,1.72,16.39
2000,1.24,9.29
2000,1.93,15.45
2000,2.36,16.67
2000,3.85,4.83
2000,1.7,7.97
2000,2.56,31.86
2000,2.62,18.54
2000,2.69,17.46
2000,1.88,8.6
2000,2.14,16.18
2000,1.46,17.65
2000,1.82,20.71
2000,1.55,17.07
2000,2.5,15.68
2000,2.71,7.94
2000,2.45,6.5
2000,2.51,10.08
2000,2.23,15.75
2000,1.66,18.2
2000,1.88,16.85
2000,1.6,16.77
2000,2.36,11.55
2000,1.45,18.3
2000,1.57,19.45
2000,4.29,17.74
2000,1.85,7.02
2000,1.73,6.41
2000,1.9,18.46
2000,1.39,26.5
2000,1.74,14.65
2000,2.91,93.29
2000,2.02,12.48
2000,2.51,13.82
2000,1.48,16.16
2000,1.75,18.65
2000,3.13,5.66
2000,2.32,4.65
2000,1.9,11.83
2000,2.36,16.18
2000,2.63,14.42
2000,1.5,22.54
2000,1.42,16.69
2000,1.3,16.2
2000,1.92,11.56
2000,1.79,13.94
2000,2.22,12.33
2000,1.63,19.98
2000,1.56,15.71
2000,1.45,17.64
2000,1.65,19.27
2000,1.63,16.92
2000,1.75,16.48
2000,2.33,15.78
2000,2.22,13.71
2000,3.9,15.36
2000,5.59,14.71
2000,2.56,15.56
2000,2.49,14.86
2000,1.97,12.24
2000,2.19,6.3
2000,1.66,17.84
2000,1.33,16.46
2000,2.28,7.1
2000,1.95,13.85
2000,0.91,10.91
2000,2.02,14.94
2000,2.78,14.92
2000,1.35,5.96
2000,3.78,15.64
2000,1.5,16.2
2000,1.25,6.51
2000,2.43,25.2
2000,1.88,9.98
2000,1.8,15.37
2000,3.01,6.26
2000,1.97,5.64
2000,3.41,7.82
2000,1.91,9.78
2000,3.11,18.9
2000,1.89,7.26
2000,2.18,9.45
2000,2.16,7.64
2000,2.02,11
2000,2.02,11.91
2000,2.6,5.06
2000,1.77,18.83
2000,2.37,9.38
2000,1.99,15.51
2000,2.23,57.36
2000,2.27,65.91
2000,1,6.87
2000,2.51,5.04
2000,2.02,16.8
2000,2.22,12.93
2000,2.04,20.48
2000,1.5,9.17
2000,1.72,8.09
2000,2.69,7.58
2000,2.25,8.48
2000,2.12,8.37
2000,1.7,10.19
2000,2.42,15.33
2000,2.03,18.13
2000,2.98,14.62
2000,2.41,18.38
2000,2.18,11.51
2000,1.94,19.75
2000,2.04,15.75
2000,2.03,14.5
2000,1.65,13.78
2000,2.49,10.22
2000,2.57,7.19
2000,2.92,24.9
2000,2.34,14.48
2000,2.66,12.2
2000,1.93,11.95
2000,1.8,7.04
2000,2.35,17.83
2000,2.43,17.18
2000,1.87,16.7
2000,2.49,8.32
2000,2.15,16.6
2000,2.37,12.11
2000,2.2,16.67
2000,2.73,19.92
2000,1.5,14.14
2000,2.3,11.8
2000,2.53,9.44
2000,1.53,4.61
2000,1.65,21.29
2000,2.05,7.64
2000,2.91,43.52
2000,2.03,14.36
2000,3.12,6.63
2000,1.78,10.85
2000,1.69,10.37
2000,2.76,11.8
2000,1.97,6.28
2000,2.89,11.05
2000,2.63,11.34
2000,2.94,12.13
2000,2.31,10.81
2000,2.79,13.79
2000,2.39,9.05
2000,1.95,7.39
2000,2.25,15.72
2000,2.49,11.48
2000,2.02,15.1
2000,2.49,11.24
2000,2.35,28.92
2000,2.59,27.89
2000,2.26,15.77
2000,2.3,8.8
2000,2.13,23.55
2000,2.6,4.64
2000,1.83,9.91
2000,2.02,18.29
2000,2.02,9.42
2000,1.38,7.94
2000,2.3,3.79
2000,2.34,6.88
2000,2.62,4.97
2000,2.9,45.19
2000,2.12,15.38
2000,2.14,25.27
2000,1.17,11.09
2000,2.31,17.26
2000,2.87,13.5
2000,2.41,9.11
2000,2.96,55.14
2000,3.2,8.49
2000,2.08,8.02
2000,2.64,7.22
2000,2.14,15.48
2000,1.48,10.4
2000,2.03,10.87
2000,2.06,28.15
2000,2.88,32.34
2000,2.04,10.34
2000,2.85,92.17
2000,2.97,20.02
2000,2.44,17.54
2000,1.29,2.7
2000,1.74,8.46
2000,3.26,21.83
2000,2.51,11.97
2000,1.5,12.43
2000,1.86,9.95
2000,1.55,6.39
2000,1.63,5.81
2000,2.53,4.44
2000,2.92,19.25
2000,1.26,7.33
2000,1.81,7.21
2000,1.72,4.68
2000,2.08,12.11
2000,1.58,15.31
2000,2.45,9.52
2000,2.17,10.03
2000,2.06,10.08
2000,1.6,9.52
2000,2.61,11.34
2000,2.83,48.31
2000,2.29,17.65
2000,4.36,7.09
2000,1.9,12.95
2000,1.97,11.53
2000,2.66,4.01
2000,3.04,46.25
2000,2.19,8
2000,1.89,6.48
2000,2.15,9
2000,1.9,16.31
2000,3.04,69.12
2000,1.89,8.65
2000,2.72,31.03
2000,2.37,11.43
2000,1.99,9.52
2000,2.82,7.98
2000,2.61,32.67
2000,2.28,13.2
2000,1.94,13.3
2000,2.2,10.16
2000,2.59,36.84
2000,1.88,10.01
2000,2.05,23.75
2000,2.59,12.98
2000,2.45,9.16
2000,1.98,5.82
2000,2.2,10.71
2000,1.55,13.79
2000,2.64,5.12
2000,2.27,9.56
2000,2.01,5.59
2000,2.19,12.96
2000,1.85,4.82
2000,2.15,9.84
2000,1.9,13.94
2000,1.81,11.11
2000,1.71,13.97
2000,2.39,18.49
2000,2.12,15.57
2000,1.1,9.28
2000,1.46,11.69
2000,1.44,7.11
2000,2.11,27.27
2000,2.37,12.53
2000,1.97,6.48
2000,1.61,14.38
2000,2.8,34.39
2000,2.34,32.6
2000,2.04,13.97
2000,2.37,7.46
2000,2.19,11.13
2000,1.67,17
2000,3.4,66.13
2000,3.68,11.41
2000,2.12,6.33
2000,0.92,9.37
2000,3.43,15.57
2000,2.02,6.43
2000,2.24,14.6
2000,2.24,8.58
2000,1.28,3.89
2000,3.12,2.91
2000,2.26,10.75
2000,2.27,12
2000,3.25,19.27
2000,1.69,7.24
2000,2.07,7.97
2000,2.43,11.76
2000,2.09,11.8
2000,2.38,6.47
2000,2.53,73.13
2000,2.25,17.75
2000,1.93,9.53
2000,1.73,9.69
2000,2.21,11.75
2000,2.6,5.81
2000,2.17,8.65
2000,2.15,1.95
2000,2.51,7.93
2000,2.28,10.84
2000,2.75,6.78
2000,2.67,6.42
2000,2.21,15.54
2000,2,11.49
2000,2.16,12.46
2000,1.66,11.72
2000,2.13,10.21
2000,2.56,27.21
2000,2.26,6.46
2000,1.47,7.22
2000,2.13,5.25
2000,2.07,14.01
2000,1.62,6.6
2000,2.96,33.27
2000,2.65,1.59
2000,1.3,8.93
2000,2.01,8.14
2000,2.52,69.92
2000,1.7,5.45
2000,2.29,19.71
2000,2.6,10.62
2000,2.65,2.54
2000,1.89,10.19
2000,2.35,5.62
2000,2.65,10.19
2000,1.71,8.67
2000,2.27,10.03
2000,2.95,6.08
2000,2.36,14.54
2000,2.34,13.39
2000,2.28,14.91
2000,4.3,27.4
2000,3.24,78.21
2000,1.85,12.58
2000,2.09,10.32
2000,2.2,3.87
2000,2.13,27.76
2000,2.83,115.65
2000,1.72,18.89
2000,1.77,14.18
2000,2.38,18.07
2000,2.78,39.48
2000,2.69,2.72
2000,3.36,7
2000,2.37,50.78
2000,2.13,22.65
2000,2.18,23.12
2000,1.84,8.43
2000,2.64,25.66
2000,1.78,4.98
2000,2.2,15.23
2000,3.42,15.67
2000,1.81,9.28
2000,1.5,5.19
2000,1.74,9.13
2000,2.24,13.31
2000,1.91,5.17
2000,1.75,24.21
2000,2.23,8.21
2000,2.3,8.86
2000,2.38,5.38
2000,1.64,17.45
2000,1.54,2.42
2000,1.97,13.5
2000,1.56,16.93
2000,1.73,10.75
2000,2.07,15.04
2000,2.24,7.41
2000,1.82,10.82
2000,1.3,6
2000,2.2,4.91
2000,2.02,11.39
2000,1.93,6.36
2000,2.02,7.92
2000,2.31,17.26
2000,2.34,14.89
2000,2.69,72.29
2000,2.28,11.27
2000,3.16,8.62
2000,1.52,6.39
2000,3.13,30.92
2000,4.36,114.82
2000,4.19,8.97
2000,2.76,61.32
2000,2.14,5.63
2000,2.58,11.06
2000,1.78,7.43
2000,1.62,14.88
2000,1.14,25.11
2000,2.61,11.58
2000,2.76,21.7
2000,1.9,11.45
2000,1.59,17.68
2000,2.22,11.1
2000,2.47,5.8
2000,1.39,10.08
2000,1.71,19.94
2000,1.95,13.39
2000,2.18,17.85
2000,2.25,11.75
2000,1.8,9.28
2000,2.26,10.38
2000,2.15,4.04
2000,1.52,20.81
2000,1.73,27.41
2000,1.75,11.75
2000,1.85,13.56
2000,1.79,8.97
2000,1.97,5.93
2000,2.37,13.38
2000,1.94,12.13
2000,2.02,15.31
2000,1.35,19.78
2000,1.3,4.63
2000,1.82,8.14
2000,2.07,25.23
2000,2.6,5.65
2000,2.91,11.84
2000,2.14,15.18
2000,1.41,11.32
2000,2.22,13.51
2000,1.94,19.27
2000,1.76,14.34
2000,2.23,17.82
2000,3.82,15.87
2000,1.92,16.45
2000,2.32,15
2000,2.51,11.58
2000,1.68,16.5
2000,1.59,12.94
2000,2.73,46.12
2000,2.14,7.42
2000,2.34,6.45
2000,1.87,8.01
2000,2.56,5.34
2000,2.64,8.91
2000,2.43,7.89
2000,2.21,11.21
2000,2.35,28.74
2000,2.45,6.39
2000,2.24,7.85
2000,2.26,11.13
2000,2.22,10.02
2000,2.13,6.75
2000,1.96,15.69
2000,1.53,7.03
2000,2.29,6.34
2000,1.77,17.28
2000,1.64,12.09
2000,2.63,9.38
2000,1.91,13.13
2000,2.13,9.34
2000,1.99,5.04
2000,2.62,9.63
2000,2.39,7.92
2000,1.55,9.37
2000,2.31,5
2000,1.43,8.83
2000,1.92,16.03
2000,1.48,10.56
2000,1.92,12.47
2000,1.89,8.51
2000,1.89,20.48
2000,2.45,17
2000,2.26,18.77
2000,1.88,5.46
2000,1.9,12.31
2000,2.41,18.77
2000,1.96,16.64
2000,2.43,10.9
2000,2.86,16.46
2000,1.97,13.8
2000,2.49,27.18
2000,2.51,7.7
2000,3.18,65.76
2000,2.5,11.99
2000,1.95,14.56
2000,1.96,7.02
2000,2.59,8.11
2000,2.43,35.89
2000,3.73,7.19
2000,2.1,4.98
2000,1.92,17.44
2000,3.21,97.35
2000,1.57,11.74
2000,3.38,15.32
2000,2.64,5.45
2000,5.31,269.89
2000,1.96,7.34
2000,1.63,10.34
2000,2.16,11.62
2000,2.25,45.32
2000,1.36,6.27
2000,2.16,17.22
2000,1.91,25.92
2000,1.96,11.5
2000,1.19,15.95
2000,1.44,10.37
2000,1.73,15.46
2000,1.57,6.58
2000,1.96,7.8
2000,1.72,10.53
2000,1.84,7.92
2000,1.41,6.72
2000,2.46,6.76
2000,1.5,12.1
2000,2,9.03
2000,1.47,5.26
2000,3.14,8.19
2000,2.88,12.29
2000,1.67,9.37
2000,1.46,14.19
2000,2.13,13.89
2000,2.2,17.5
2000,1.58,10.52
2000,2.53,18.96
2000,1.92,15.45
2000,1.95,15.6
2000,1.78,18.8
2000,1.53,14.25
2000,2.04,27.35
2000,1.09,5.8
2000,2.2,5.87
2000,1.36,7.62
2000,1.55,8.61
2000,2.17,10.52
2000,2.01,7.32
2000,1.91,10.84
2000,1.67,11.89
2000,2.36,8.21
2000,2.35,11.96
2000,2.8,11.25
2000,3.91,21.24
2000,2.12,11.28
2000,2.29,15.42
2000,1.29,6.83
2000,4.02,14.96
2000,2.5,14.56
2000,3.45,13.44
2000,2.21,14.31
2000,2.11,15.13
2000,1.55,13.37
2000,2.06,25.81
2000,2.19,11.5
2000,1.79,9.2
2000,1.59,5.1
2000,1.9,10.94
2000,1.79,4.38
2000,2.15,11.1
2000,2.27,9.7
2000,2.37,11.84
2000,2.64,14.7
2000,2.35,15
2000,1.55,11.97
2000,1.4,10
2000,1.62,2
2000,2.14,5.29
2000,2.13,3.11
2000,2.74,10.93
2000,1.73,1.88
